pellet_id,name,category,cost,weight,received,sell_by,refrigerated,sent
11134,Peanut Butter,Pantry,111.76,343.94,2025-02-23,2025-03-21,False,False
11135,Peanut Butter,Pantry,111.76,395.34,2025-04-03,2025-05-14,False,False
11136,Peanut Butter,Pantry,111.76,312.15,2025-02-26,2025-03-24,False,False
11137,Peanut Butter,Pantry,111.76,314.71,2025-03-08,2025-04-07,False,False
11138,Peanut Butter,Pantry,111.76,315.36,2025-03-19,2025-05-02,False,False
11139,Peanut Butter,Pantry,111.76,346.33,2025-03-30,2025-04-23,False,False
11140,Peanut Butter,Pantry,111.76,251.24,2025-02-03,2025-03-16,False,False
11141,Peanut Butter,Pantry,111.76,238.19,2025-03-17,2025-04-26,False,False
11142,Peanut Butter,Pantry,111.76,236.95,2025-03-27,2025-04-08,False,False
11143,Peanut Butter,Pantry,111.76,289.97,2025-02-07,2025-02-20,False,False
11144,Peanut Butter,Pantry,111.76,213.66,2025-03-12,2025-04-16,False,False
11145,Peanut Butter,Pantry,111.76,285.76,2025-02-17,2025-04-02,False,False
11146,Peanut Butter,Pantry,111.76,348.52,2025-04-03,2025-04-29,False,False
11147,Peanut Butter,Pantry,111.76,387.17,2025-02-07,2025-03-07,False,False
11148,Peanut Butter,Pantry,111.76,323.16,2025-02-10,2025-03-06,False,False
11149,Peanut Butter,Pantry,111.76,318.69,2025-02-16,2025-03-22,False,False
11150,Peanut Butter,Pantry,111.76,232.33,2025-02-26,2025-04-10,False,False
11151,Peanut Butter,Pantry,111.76,298.31,2025-03-20,2025-04-01,False,False
11152,Peanut Butter,Pantry,111.76,253.71,2025-03-20,2025-04-10,False,False
11153,Peanut Butter,Pantry,111.76,358.48,2025-02-24,2025-03-29,False,False
11154,Peanut Butter,Pantry,111.76,270.67,2025-03-04,2025-04-07,False,False
11155,Peanut Butter,Pantry,111.76,396.4,2025-03-11,2025-04-11,False,False
11156,Peanut Butter,Pantry,111.76,286.63,2025-02-11,2025-03-12,False,False
11157,Peanut Butter,Pantry,111.76,393.2,2025-02-12,2025-03-03,False,False
11158,Peanut Butter,Pantry,111.76,385.93,2025-02-17,2025-02-27,False,False
11159,Peanut Butter,Pantry,111.76,323.39,2025-03-13,2025-04-02,False,False
11160,Peanut Butter,Pantry,111.76,367.21,2025-02-16,2025-03-13,False,False
11161,Peanut Butter,Pantry,111.76,326.93,2025-03-17,2025-04-24,False,False
11162,Peanut Butter,Pantry,111.76,360.64,2025-02-07,2025-03-24,False,False
11163,Peanut Butter,Pantry,111.76,311.76,2025-03-31,2025-04-10,False,False
11164,Peanut Butter,Pantry,111.76,306.82,2025-02-13,2025-03-30,False,False
11165,Peanut Butter,Pantry,111.76,366.94,2025-02-24,2025-03-31,False,False
11166,Peanut Butter,Pantry,111.76,336.31,2025-03-29,2025-05-09,False,False
11167,Peanut Butter,Pantry,111.76,322.95,2025-02-04,2025-03-18,False,False
11168,Peanut Butter,Pantry,111.76,205.22,2025-03-20,2025-03-30,False,False
11169,Peanut Butter,Pantry,111.76,207.59,2025-02-11,2025-03-17,False,False
11170,Peanut Butter,Pantry,111.76,209.74,2025-03-02,2025-03-23,False,False
11171,Peanut Butter,Pantry,111.76,394.64,2025-03-06,2025-03-23,False,False
11172,Peanut Butter,Pantry,111.76,298.51,2025-03-29,2025-04-25,False,False
11173,Peanut Butter,Pantry,111.76,313.32,2025-03-02,2025-04-10,False,False
11174,Peanut Butter,Pantry,111.76,240.69,2025-03-05,2025-04-19,False,False
11175,Peanut Butter,Pantry,111.76,312.22,2025-03-20,2025-04-11,False,False
11176,Peanut Butter,Pantry,111.76,396.89,2025-03-31,2025-05-02,False,False
11177,Peanut Butter,Pantry,111.76,322.19,2025-03-05,2025-04-01,False,False
11178,Peanut Butter,Pantry,111.76,205.14,2025-03-13,2025-04-16,False,False
11179,Peanut Butter,Pantry,111.76,301.93,2025-02-12,2025-02-25,False,False
11180,Peanut Butter,Pantry,111.76,352.16,2025-02-26,2025-03-16,False,False
11181,Peanut Butter,Pantry,111.76,336.79,2025-03-11,2025-04-22,False,False
11182,Peanut Butter,Pantry,111.76,254.97,2025-03-01,2025-03-28,False,False
11183,Peanut Butter,Pantry,111.76,279.03,2025-02-11,2025-03-26,False,False
11184,Peanut Butter,Pantry,111.76,383.0,2025-04-03,2025-05-02,False,False
11185,Peanut Butter,Pantry,111.76,359.85,2025-03-15,2025-04-11,False,False
11186,Toilet Paper,Household,145.05,299.11,2025-03-04,2025-03-21,False,False
11187,Toilet Paper,Household,145.05,268.86,2025-02-05,2025-02-21,False,False
11188,Toilet Paper,Household,145.05,293.02,2025-02-09,2025-03-24,False,False
11189,Toilet Paper,Household,145.05,222.92,2025-02-16,2025-03-18,False,False
11190,Toilet Paper,Household,145.05,247.66,2025-03-10,2025-04-11,False,False
11191,Toilet Paper,Household,145.05,234.31,2025-02-11,2025-03-06,False,False
11192,Toilet Paper,Household,145.05,324.03,2025-03-23,2025-04-24,False,False
11193,Toilet Paper,Household,145.05,391.04,2025-03-30,2025-04-22,False,False
11194,Toilet Paper,Household,145.05,230.77,2025-03-03,2025-04-08,False,False
11195,Toilet Paper,Household,145.05,346.55,2025-02-06,2025-02-25,False,False
11196,Toilet Paper,Household,145.05,286.89,2025-03-11,2025-03-22,False,False
11197,Toilet Paper,Household,145.05,390.99,2025-02-15,2025-03-10,False,False
11198,Toilet Paper,Household,145.05,232.32,2025-03-18,2025-04-25,False,False
11199,Toilet Paper,Household,145.05,234.07,2025-03-07,2025-04-18,False,False
11200,Toilet Paper,Household,145.05,320.01,2025-03-15,2025-04-01,False,False
11201,Toilet Paper,Household,145.05,388.64,2025-03-02,2025-04-09,False,False
11202,Toilet Paper,Household,145.05,361.3,2025-03-12,2025-04-19,False,False
11203,Toilet Paper,Household,145.05,378.1,2025-02-03,2025-03-01,False,False
11204,Toilet Paper,Household,145.05,224.68,2025-03-03,2025-04-13,False,False
11205,Toilet Paper,Household,145.05,369.42,2025-03-19,2025-04-29,False,False
11206,Toilet Paper,Household,145.05,372.66,2025-03-08,2025-04-14,False,False
11207,Toilet Paper,Household,145.05,381.62,2025-03-06,2025-04-02,False,False
11208,Toilet Paper,Household,145.05,278.87,2025-02-18,2025-03-06,False,False
11209,Toilet Paper,Household,145.05,327.1,2025-03-28,2025-05-09,False,False
11210,Toilet Paper,Household,145.05,341.39,2025-03-22,2025-04-07,False,False
11211,Toilet Paper,Household,145.05,389.02,2025-03-04,2025-04-18,False,False
11212,Toilet Paper,Household,145.05,331.19,2025-02-25,2025-04-09,False,False
11213,Toilet Paper,Household,145.05,323.86,2025-02-07,2025-03-05,False,False
11214,Toilet Paper,Household,145.05,397.71,2025-02-21,2025-04-01,False,False
11215,Toilet Paper,Household,145.05,338.05,2025-03-31,2025-05-14,False,False
11216,Toilet Paper,Household,145.05,338.85,2025-03-12,2025-04-25,False,False
11217,Toilet Paper,Household,145.05,228.85,2025-03-03,2025-04-01,False,False
11218,Toilet Paper,Household,145.05,365.74,2025-03-08,2025-03-19,False,False
11219,Toilet Paper,Household,145.05,315.66,2025-02-18,2025-03-20,False,False
11220,Toilet Paper,Household,145.05,233.76,2025-02-03,2025-02-14,False,False
11221,Toilet Paper,Household,145.05,305.06,2025-03-04,2025-03-27,False,False
11222,Toilet Paper,Household,145.05,364.25,2025-02-14,2025-03-16,False,False
11223,Toilet Paper,Household,145.05,324.67,2025-02-11,2025-03-04,False,False
11224,Toilet Paper,Household,145.05,345.82,2025-02-21,2025-03-06,False,False
11225,Toilet Paper,Household,145.05,211.93,2025-03-22,2025-04-13,False,False
11226,Toilet Paper,Household,145.05,374.96,2025-04-02,2025-05-11,False,False
11227,Toilet Paper,Household,145.05,234.06,2025-03-16,2025-04-27,False,False
11228,Toilet Paper,Household,145.05,210.21,2025-03-17,2025-04-13,False,False
11229,Toilet Paper,Household,145.05,241.11,2025-03-15,2025-04-15,False,False
11230,Toilet Paper,Household,145.05,333.1,2025-02-18,2025-03-20,False,False
11231,Toilet Paper,Household,145.05,202.94,2025-03-18,2025-04-15,False,False
11232,Toilet Paper,Household,145.05,230.4,2025-02-03,2025-03-17,False,False
11233,Toilet Paper,Household,145.05,368.37,2025-02-27,2025-04-07,False,False
11234,Toilet Paper,Household,145.05,236.09,2025-03-03,2025-04-09,False,False
11235,Toilet Paper,Household,145.05,338.55,2025-02-12,2025-03-01,False,False
11236,Toilet Paper,Household,145.05,228.83,2025-03-10,2025-04-10,False,False
11237,Toilet Paper,Household,145.05,290.83,2025-03-11,2025-04-11,False,False
11238,Toilet Paper,Household,145.05,320.97,2025-04-03,2025-05-08,False,False
11239,Toilet Paper,Household,145.05,325.93,2025-03-20,2025-03-30,False,False
11240,Toilet Paper,Household,145.05,290.23,2025-02-28,2025-03-12,False,False
11241,Toilet Paper,Household,145.05,396.56,2025-03-25,2025-04-25,False,False
11242,Toilet Paper,Household,145.05,308.95,2025-03-16,2025-04-12,False,False
11243,Toilet Paper,Household,145.05,271.11,2025-03-13,2025-03-28,False,False
11244,Toilet Paper,Household,145.05,231.42,2025-02-11,2025-02-21,False,False
11245,Toilet Paper,Household,145.05,377.45,2025-03-04,2025-04-09,False,False
11246,Toilet Paper,Household,145.05,365.51,2025-03-10,2025-04-05,False,False
11247,Toilet Paper,Household,145.05,247.74,2025-03-17,2025-04-02,False,False
11248,Toilet Paper,Household,145.05,258.27,2025-03-02,2025-03-31,False,False
11249,Toilet Paper,Household,145.05,381.12,2025-03-20,2025-04-24,False,False
11250,Toilet Paper,Household,145.05,211.49,2025-03-14,2025-04-01,False,False
11251,Toilet Paper,Household,145.05,295.69,2025-03-16,2025-04-28,False,False
11252,Toilet Paper,Household,145.05,227.32,2025-02-04,2025-03-17,False,False
11253,Toilet Paper,Household,145.05,211.05,2025-03-07,2025-04-03,False,False
11254,Toilet Paper,Household,145.05,216.02,2025-02-03,2025-02-14,False,False
11255,Toilet Paper,Household,145.05,264.59,2025-02-10,2025-02-28,False,False
11256,Toilet Paper,Household,145.05,229.95,2025-03-04,2025-04-06,False,False
11257,Toilet Paper,Household,145.05,250.26,2025-03-21,2025-04-23,False,False
11258,Toilet Paper,Household,145.05,333.94,2025-04-03,2025-05-09,False,False
11259,Toilet Paper,Household,145.05,310.69,2025-03-13,2025-04-22,False,False
11260,Toilet Paper,Household,145.05,323.45,2025-03-05,2025-04-14,False,False
11261,Toilet Paper,Household,145.05,327.91,2025-03-11,2025-04-25,False,False
11262,Toilet Paper,Household,145.05,340.01,2025-02-08,2025-03-02,False,False
11263,Toilet Paper,Household,145.05,347.82,2025-02-19,2025-03-13,False,False
11264,Toilet Paper,Household,145.05,383.83,2025-03-16,2025-03-27,False,False
11265,Toilet Paper,Household,145.05,271.26,2025-02-23,2025-03-25,False,False
11266,Toilet Paper,Household,145.05,275.66,2025-03-23,2025-05-04,False,False
11267,Toilet Paper,Household,145.05,390.75,2025-02-17,2025-04-02,False,False
11268,Toilet Paper,Household,145.05,233.91,2025-03-03,2025-04-17,False,False
11269,Toilet Paper,Household,145.05,204.55,2025-03-06,2025-03-31,False,False
11270,Toilet Paper,Household,145.05,275.86,2025-02-03,2025-02-14,False,False
11271,Toilet Paper,Household,145.05,210.66,2025-03-18,2025-04-08,False,False
11272,Toilet Paper,Household,145.05,374.08,2025-02-14,2025-03-19,False,False
11273,Toilet Paper,Household,145.05,285.33,2025-03-23,2025-04-29,False,False
11274,Toilet Paper,Household,145.05,211.15,2025-03-28,2025-04-16,False,False
11275,Toilet Paper,Household,145.05,326.82,2025-03-27,2025-05-05,False,False
11276,Toilet Paper,Household,145.05,326.28,2025-02-06,2025-03-01,False,False
11277,Toilet Paper,Household,145.05,206.66,2025-02-20,2025-03-08,False,False
11278,Toilet Paper,Household,145.05,258.3,2025-04-01,2025-05-05,False,False
11279,Toilet Paper,Household,145.05,246.12,2025-02-04,2025-02-24,False,False
11280,Toilet Paper,Household,145.05,259.8,2025-03-23,2025-04-28,False,False
11281,Toilet Paper,Household,145.05,338.28,2025-03-12,2025-04-01,False,False
11282,Toilet Paper,Household,145.05,287.79,2025-02-14,2025-03-09,False,False
11283,Toilet Paper,Household,145.05,397.14,2025-03-15,2025-03-26,False,False
11284,Toilet Paper,Household,145.05,332.83,2025-03-06,2025-03-16,False,False
11285,Toilet Paper,Household,145.05,373.56,2025-03-18,2025-04-13,False,False
11286,Toilet Paper,Household,145.05,299.79,2025-03-30,2025-04-28,False,False
11287,Toilet Paper,Household,145.05,283.15,2025-02-10,2025-03-21,False,False
11288,Toilet Paper,Household,145.05,356.59,2025-03-11,2025-04-10,False,False
11289,Toilet Paper,Household,145.05,378.34,2025-02-04,2025-03-09,False,False
11290,Toilet Paper,Household,145.05,308.05,2025-02-16,2025-03-20,False,False
11291,Toilet Paper,Household,145.05,327.52,2025-02-28,2025-03-24,False,False
11292,Toilet Paper,Household,145.05,309.41,2025-03-28,2025-04-20,False,False
11293,Toilet Paper,Household,145.05,346.33,2025-04-02,2025-04-29,False,False
11294,Toilet Paper,Household,145.05,235.16,2025-03-15,2025-04-01,False,False
11295,Toilet Paper,Household,145.05,346.75,2025-03-02,2025-03-14,False,False
11296,Toilet Paper,Household,145.05,257.39,2025-03-08,2025-04-03,False,False
11297,Toilet Paper,Household,145.05,362.52,2025-03-09,2025-03-31,False,False
11298,Toilet Paper,Household,145.05,233.83,2025-02-25,2025-04-01,False,False
11299,Toilet Paper,Household,145.05,256.67,2025-02-28,2025-03-16,False,False
11300,Toilet Paper,Household,145.05,311.44,2025-02-21,2025-03-11,False,False
11301,Toilet Paper,Household,145.05,222.51,2025-02-07,2025-03-08,False,False
11302,Toilet Paper,Household,145.05,216.65,2025-02-28,2025-04-05,False,False
11303,Toilet Paper,Household,145.05,334.17,2025-02-18,2025-04-04,False,False
11304,Toilet Paper,Household,145.05,228.97,2025-02-13,2025-03-07,False,False
11305,Toilet Paper,Household,145.05,395.37,2025-02-18,2025-03-27,False,False
11306,Toilet Paper,Household,145.05,297.82,2025-02-17,2025-03-20,False,False
11307,Toilet Paper,Household,145.05,238.96,2025-02-10,2025-03-23,False,False
11308,Toilet Paper,Household,145.05,335.41,2025-02-11,2025-03-07,False,False
11309,Toilet Paper,Household,145.05,213.26,2025-03-19,2025-04-28,False,False
11310,Toilet Paper,Household,145.05,210.24,2025-02-27,2025-04-06,False,False
11311,Toilet Paper,Household,145.05,303.38,2025-03-22,2025-04-12,False,False
11312,Toilet Paper,Household,145.05,395.87,2025-03-01,2025-03-22,False,False
11313,Toilet Paper,Household,145.05,373.0,2025-03-11,2025-04-21,False,False
11314,Toilet Paper,Household,145.05,328.63,2025-02-24,2025-03-19,False,False
11315,Toilet Paper,Household,145.05,359.41,2025-02-14,2025-03-29,False,False
11316,Toilet Paper,Household,145.05,257.62,2025-02-03,2025-03-14,False,False
11317,Toilet Paper,Household,145.05,201.36,2025-02-04,2025-03-01,False,False
11318,Toilet Paper,Household,145.05,385.33,2025-03-15,2025-04-20,False,False
11319,Toilet Paper,Household,145.05,331.88,2025-03-22,2025-04-06,False,False
11320,Toilet Paper,Household,145.05,316.0,2025-02-24,2025-03-11,False,False
11321,Toilet Paper,Household,145.05,213.76,2025-03-10,2025-04-06,False,False
11322,Toilet Paper,Household,145.05,357.46,2025-03-03,2025-03-20,False,False
11323,Toilet Paper,Household,145.05,295.08,2025-02-04,2025-02-28,False,False
11324,Toilet Paper,Household,145.05,378.03,2025-02-07,2025-03-07,False,False
11325,Toilet Paper,Household,145.05,227.93,2025-02-21,2025-03-31,False,False
11326,Toilet Paper,Household,145.05,302.44,2025-02-27,2025-03-26,False,False
11327,Toilet Paper,Household,145.05,366.39,2025-04-01,2025-04-17,False,False
11328,Toilet Paper,Household,145.05,248.35,2025-02-03,2025-02-13,False,False
11329,Toilet Paper,Household,145.05,249.74,2025-02-07,2025-02-20,False,False
11330,Toilet Paper,Household,145.05,319.45,2025-02-07,2025-03-08,False,False
11331,Toilet Paper,Household,145.05,336.18,2025-02-06,2025-03-23,False,False
11332,Toilet Paper,Household,145.05,292.31,2025-02-26,2025-04-05,False,False
11333,Toilet Paper,Household,145.05,248.56,2025-02-20,2025-04-03,False,False
11334,Toilet Paper,Household,145.05,311.44,2025-02-07,2025-03-14,False,False
11335,Toilet Paper,Household,145.05,383.8,2025-02-14,2025-03-07,False,False
11336,Toilet Paper,Household,145.05,337.75,2025-04-02,2025-05-01,False,False
11337,Toilet Paper,Household,145.05,354.12,2025-02-15,2025-03-29,False,False
11338,Toilet Paper,Household,145.05,229.25,2025-03-30,2025-04-26,False,False
11339,Toilet Paper,Household,145.05,273.19,2025-02-17,2025-03-17,False,False
11340,Toilet Paper,Household,145.05,249.5,2025-03-15,2025-04-24,False,False
11341,Toilet Paper,Household,145.05,295.28,2025-03-02,2025-04-08,False,False
11342,Toilet Paper,Household,145.05,383.07,2025-03-11,2025-04-09,False,False
11343,Toilet Paper,Household,145.05,369.98,2025-03-21,2025-04-02,False,False
11344,Toilet Paper,Household,145.05,296.21,2025-02-20,2025-03-28,False,False
11345,Toilet Paper,Household,145.05,261.38,2025-02-18,2025-03-31,False,False
11346,Toilet Paper,Household,145.05,385.1,2025-02-22,2025-04-02,False,False
11347,Toilet Paper,Household,145.05,275.22,2025-03-04,2025-03-14,False,False
11348,Toilet Paper,Household,145.05,397.54,2025-03-26,2025-04-29,False,False
11349,Toilet Paper,Household,145.05,340.41,2025-04-01,2025-04-15,False,False
11350,Toilet Paper,Household,145.05,311.0,2025-02-19,2025-03-24,False,False
11351,Toilet Paper,Household,145.05,319.33,2025-03-05,2025-03-30,False,False
11352,Toilet Paper,Household,145.05,203.81,2025-02-06,2025-03-02,False,False
11353,Toilet Paper,Household,145.05,260.59,2025-03-19,2025-04-13,False,False
11354,Toilet Paper,Household,145.05,290.13,2025-02-27,2025-03-23,False,False
11355,Toilet Paper,Household,145.05,362.48,2025-02-05,2025-02-28,False,False
11356,Toilet Paper,Household,145.05,376.76,2025-02-25,2025-04-06,False,False
11357,Toilet Paper,Household,145.05,257.77,2025-02-23,2025-04-01,False,False
11358,Toilet Paper,Household,145.05,368.47,2025-02-23,2025-04-06,False,False
11359,Toilet Paper,Household,145.05,304.4,2025-03-16,2025-04-30,False,False
11360,Toilet Paper,Household,145.05,296.14,2025-02-13,2025-02-26,False,False
11361,Toilet Paper,Household,145.05,242.81,2025-03-21,2025-04-27,False,False
11362,Toilet Paper,Household,145.05,279.41,2025-03-31,2025-04-23,False,False
11363,Toilet Paper,Household,145.05,351.92,2025-02-17,2025-03-21,False,False
11364,Toilet Paper,Household,145.05,216.99,2025-03-22,2025-04-17,False,False
11365,Toilet Paper,Household,145.05,262.86,2025-02-18,2025-04-01,False,False
11366,Toilet Paper,Household,145.05,216.55,2025-02-23,2025-04-07,False,False
11367,Toilet Paper,Household,145.05,223.56,2025-03-16,2025-03-27,False,False
11368,Toilet Paper,Household,145.05,369.39,2025-02-07,2025-03-23,False,False
11369,Toilet Paper,Household,145.05,271.39,2025-03-09,2025-04-09,False,False
11370,Toilet Paper,Household,145.05,375.77,2025-04-03,2025-04-15,False,False
11371,Toilet Paper,Household,145.05,296.06,2025-02-11,2025-03-14,False,False
11372,Toilet Paper,Household,145.05,237.25,2025-02-13,2025-03-11,False,False
11373,Toilet Paper,Household,145.05,330.31,2025-02-05,2025-02-25,False,False
11374,Toilet Paper,Household,145.05,383.96,2025-03-21,2025-04-01,False,False
11375,Toilet Paper,Household,145.05,209.92,2025-02-26,2025-03-20,False,False
11376,Toilet Paper,Household,145.05,256.71,2025-03-08,2025-04-22,False,False
11377,Toilet Paper,Household,145.05,328.98,2025-03-20,2025-04-07,False,False
11378,Toilet Paper,Household,145.05,262.25,2025-04-03,2025-05-05,False,False
11379,Toilet Paper,Household,145.05,300.56,2025-02-06,2025-02-20,False,False
11380,Toilet Paper,Household,145.05,289.09,2025-02-22,2025-03-24,False,False
11381,Toilet Paper,Household,145.05,264.5,2025-03-30,2025-05-06,False,False
11382,Toilet Paper,Household,145.05,387.28,2025-03-24,2025-04-07,False,False
11383,Toilet Paper,Household,145.05,286.94,2025-03-03,2025-04-08,False,False
11384,Toilet Paper,Household,145.05,307.28,2025-03-04,2025-04-09,False,False
11385,Toilet Paper,Household,145.05,387.91,2025-02-07,2025-03-21,False,False
11386,Toilet Paper,Household,145.05,382.01,2025-03-25,2025-04-10,False,False
11387,Toilet Paper,Household,145.05,336.75,2025-02-16,2025-03-26,False,False
11388,Toilet Paper,Household,145.05,266.12,2025-02-17,2025-03-20,False,False
11389,Toilet Paper,Household,145.05,261.06,2025-03-17,2025-04-28,False,False
11390,Toilet Paper,Household,145.05,217.67,2025-03-16,2025-03-30,False,False
11391,Toilet Paper,Household,145.05,383.97,2025-03-10,2025-04-04,False,False
11392,Toilet Paper,Household,145.05,235.57,2025-03-22,2025-04-03,False,False
11393,Toilet Paper,Household,145.05,388.79,2025-02-09,2025-03-13,False,False
11394,Toilet Paper,Household,145.05,304.15,2025-03-20,2025-05-02,False,False
11395,Toilet Paper,Household,145.05,300.15,2025-03-12,2025-04-18,False,False
11396,Toilet Paper,Household,145.05,324.97,2025-03-26,2025-04-25,False,False
11397,Toilet Paper,Household,145.05,379.58,2025-03-22,2025-04-22,False,False
11398,Toilet Paper,Household,145.05,278.48,2025-02-24,2025-03-14,False,False
11399,Toilet Paper,Household,145.05,299.57,2025-03-23,2025-05-04,False,False
11400,Toilet Paper,Household,145.05,300.36,2025-02-11,2025-03-09,False,False
11401,Toilet Paper,Household,145.05,263.81,2025-02-15,2025-03-04,False,False
11402,Toilet Paper,Household,145.05,314.95,2025-02-13,2025-02-24,False,False
11403,Toilet Paper,Household,145.05,360.24,2025-03-23,2025-04-22,False,False
11404,Paper Towels,Household,120.65,298.74,2025-03-09,2025-03-30,False,False
11405,Paper Towels,Household,120.65,326.38,2025-02-12,2025-03-08,False,False
11406,Paper Towels,Household,120.65,243.72,2025-02-14,2025-03-05,False,False
11407,Paper Towels,Household,120.65,273.49,2025-03-11,2025-04-14,False,False
11408,Paper Towels,Household,120.65,391.2,2025-03-22,2025-04-22,False,False
11409,Paper Towels,Household,120.65,228.14,2025-03-03,2025-03-26,False,False
11410,Paper Towels,Household,120.65,205.44,2025-03-21,2025-04-23,False,False
11411,Paper Towels,Household,120.65,236.43,2025-04-02,2025-04-28,False,False
11412,Paper Towels,Household,120.65,394.73,2025-02-27,2025-03-15,False,False
11413,Paper Towels,Household,120.65,344.85,2025-03-23,2025-04-29,False,False
11414,Paper Towels,Household,120.65,227.79,2025-03-20,2025-04-13,False,False
11415,Paper Towels,Household,120.65,229.3,2025-03-09,2025-04-07,False,False
11416,Paper Towels,Household,120.65,350.26,2025-02-18,2025-03-24,False,False
11417,Paper Towels,Household,120.65,235.84,2025-02-15,2025-03-07,False,False
11418,Paper Towels,Household,120.65,315.2,2025-02-24,2025-03-29,False,False
11419,Paper Towels,Household,120.65,375.43,2025-03-26,2025-05-07,False,False
11420,Paper Towels,Household,120.65,295.2,2025-02-23,2025-04-06,False,False
11421,Paper Towels,Household,120.65,388.25,2025-04-01,2025-05-10,False,False
11422,Paper Towels,Household,120.65,240.75,2025-03-24,2025-04-21,False,False
11423,Paper Towels,Household,120.65,209.73,2025-02-04,2025-02-14,False,False
11424,Paper Towels,Household,120.65,288.63,2025-03-28,2025-04-09,False,False
11425,Paper Towels,Household,120.65,360.97,2025-03-12,2025-04-22,False,False
11426,Paper Towels,Household,120.65,240.85,2025-03-05,2025-03-26,False,False
11427,Paper Towels,Household,120.65,281.87,2025-03-26,2025-05-09,False,False
11428,Paper Towels,Household,120.65,328.98,2025-03-30,2025-05-02,False,False
11429,Paper Towels,Household,120.65,297.82,2025-02-17,2025-03-31,False,False
11430,Paper Towels,Household,120.65,384.74,2025-02-22,2025-03-04,False,False
11431,Paper Towels,Household,120.65,312.69,2025-03-12,2025-03-22,False,False
11432,Paper Towels,Household,120.65,399.27,2025-02-08,2025-03-14,False,False
11433,Paper Towels,Household,120.65,216.19,2025-03-23,2025-04-17,False,False
11434,Paper Towels,Household,120.65,204.1,2025-03-21,2025-04-12,False,False
11435,Paper Towels,Household,120.65,276.35,2025-02-06,2025-03-18,False,False
11436,Paper Towels,Household,120.65,368.25,2025-03-27,2025-05-05,False,False
11437,Paper Towels,Household,120.65,295.86,2025-03-30,2025-04-28,False,False
11438,Paper Towels,Household,120.65,241.36,2025-03-17,2025-04-30,False,False
11439,Paper Towels,Household,120.65,288.17,2025-03-04,2025-04-13,False,False
11440,Paper Towels,Household,120.65,298.08,2025-02-12,2025-03-16,False,False
11441,Paper Towels,Household,120.65,241.68,2025-03-30,2025-05-04,False,False
11442,Paper Towels,Household,120.65,209.79,2025-03-03,2025-03-24,False,False
11443,Paper Towels,Household,120.65,397.23,2025-02-23,2025-03-07,False,False
11444,Paper Towels,Household,120.65,218.89,2025-03-21,2025-04-04,False,False
11445,Paper Towels,Household,120.65,397.76,2025-03-08,2025-04-13,False,False
11446,Paper Towels,Household,120.65,324.89,2025-02-24,2025-03-06,False,False
11447,Paper Towels,Household,120.65,239.18,2025-03-11,2025-03-24,False,False
11448,Paper Towels,Household,120.65,373.3,2025-02-10,2025-03-11,False,False
11449,Paper Towels,Household,120.65,386.7,2025-03-13,2025-04-22,False,False
11450,Paper Towels,Household,120.65,306.02,2025-02-03,2025-03-05,False,False
11451,Paper Towels,Household,120.65,340.42,2025-03-11,2025-04-17,False,False
11452,Paper Towels,Household,120.65,383.14,2025-02-17,2025-03-12,False,False
11453,Paper Towels,Household,120.65,214.46,2025-03-17,2025-03-27,False,False
11454,Paper Towels,Household,120.65,251.54,2025-03-12,2025-04-08,False,False
11455,Paper Towels,Household,120.65,361.3,2025-02-13,2025-03-10,False,False
11456,Paper Towels,Household,120.65,259.29,2025-04-03,2025-05-18,False,False
11457,Paper Towels,Household,120.65,320.83,2025-02-26,2025-03-24,False,False
11458,Paper Towels,Household,120.65,370.32,2025-03-05,2025-03-30,False,False
11459,Paper Towels,Household,120.65,375.71,2025-02-26,2025-03-14,False,False
11460,Paper Towels,Household,120.65,330.0,2025-04-02,2025-05-08,False,False
11461,Paper Towels,Household,120.65,291.67,2025-03-03,2025-03-13,False,False
11462,Paper Towels,Household,120.65,290.6,2025-02-11,2025-03-12,False,False
11463,Paper Towels,Household,120.65,228.86,2025-03-19,2025-04-09,False,False
11464,Paper Towels,Household,120.65,316.91,2025-03-11,2025-04-18,False,False
11465,Paper Towels,Household,120.65,301.0,2025-03-19,2025-04-18,False,False
11466,Paper Towels,Household,120.65,214.22,2025-03-23,2025-04-05,False,False
11467,Paper Towels,Household,120.65,337.47,2025-03-18,2025-04-23,False,False
11468,Paper Towels,Household,120.65,347.66,2025-02-03,2025-03-03,False,False
11469,Paper Towels,Household,120.65,238.28,2025-03-11,2025-04-17,False,False
11470,Paper Towels,Household,120.65,207.35,2025-04-03,2025-05-06,False,False
11471,Paper Towels,Household,120.65,286.16,2025-02-19,2025-03-04,False,False
11472,Paper Towels,Household,120.65,391.14,2025-03-28,2025-05-08,False,False
11473,Paper Towels,Household,120.65,260.87,2025-03-30,2025-05-12,False,False
11474,Paper Towels,Household,120.65,366.68,2025-02-21,2025-03-13,False,False
11475,Paper Towels,Household,120.65,278.01,2025-02-21,2025-03-08,False,False
11476,Paper Towels,Household,120.65,319.04,2025-02-08,2025-03-11,False,False
11477,Paper Towels,Household,120.65,249.82,2025-02-07,2025-03-11,False,False
11478,Paper Towels,Household,120.65,326.69,2025-03-11,2025-03-30,False,False
11479,Paper Towels,Household,120.65,334.66,2025-02-13,2025-03-01,False,False
11480,Paper Towels,Household,120.65,258.65,2025-03-15,2025-04-07,False,False
11481,Paper Towels,Household,120.65,213.11,2025-03-14,2025-04-27,False,False
