transaction_id,type,cost,date,date_time,month,quarter
29139,delivery,1087.02,2027-07-28,2027-07-28,2027-07,2027Q3
29140,fuel,86.8,2027-07-28,2027-07-28,2027-07,2027Q3
29141,delivery,13962.14,2027-07-28,2027-07-28,2027-07,2027Q3
29142,fuel,9.123333333333335,2027-07-28,2027-07-28,2027-07,2027Q3
29143,delivery,3950.6399999999994,2027-07-28,2027-07-28,2027-07,2027Q3
29144,fuel,51.59,2027-07-28,2027-07-28,2027-07,2027Q3
29145,delivery,1246.24,2027-07-28,2027-07-28,2027-07,2027Q3
29146,fuel,51.59,2027-07-28,2027-07-28,2027-07,2027Q3
29147,delivery,2317.42,2027-07-28,2027-07-28,2027-07,2027Q3
29148,fuel,45.01,2027-07-28,2027-07-28,2027-07,2027Q3
29149,delivery,3875.13,2027-07-28,2027-07-28,2027-07,2027Q3
29150,fuel,86.8,2027-07-28,2027-07-28,2027-07,2027Q3
29151,delivery,3333.65,2027-07-28,2027-07-28,2027-07,2027Q3
29152,fuel,55.90666666666667,2027-07-28,2027-07-28,2027-07,2027Q3
29153,delivery,1730.5,2027-07-28,2027-07-28,2027-07,2027Q3
29154,fuel,51.59,2027-07-28,2027-07-28,2027-07,2027Q3
29155,fuel,995.3216029846367,2027-07-29,2027-07-29,2027-07,2027Q3
29156,fuel,1271.7400044415726,2027-07-29,2027-07-29,2027-07,2027Q3
29157,delivery,414.54,2027-07-29,2027-07-29,2027-07,2027Q3
29158,fuel,2.4033333333333333,2027-07-29,2027-07-29,2027-07,2027Q3
29159,delivery,8951.279999999999,2027-07-29,2027-07-29,2027-07,2027Q3
29160,fuel,16.426666666666666,2027-07-29,2027-07-29,2027-07,2027Q3
29161,delivery,7508.02,2027-07-29,2027-07-29,2027-07,2027Q3
29162,fuel,112.60666666666665,2027-07-29,2027-07-29,2027-07,2027Q3
29163,delivery,2067.12,2027-07-29,2027-07-29,2027-07,2027Q3
29164,fuel,16.426666666666666,2027-07-29,2027-07-29,2027-07,2027Q3
29165,delivery,4358.64,2027-07-29,2027-07-29,2027-07,2027Q3
29166,fuel,11.433333333333335,2027-07-29,2027-07-29,2027-07,2027Q3
29167,delivery,4926.14,2027-07-29,2027-07-29,2027-07,2027Q3
29168,fuel,73.92,2027-07-29,2027-07-29,2027-07,2027Q3
29169,delivery,3064.63,2027-07-29,2027-07-29,2027-07,2027Q3
29170,fuel,16.426666666666666,2027-07-29,2027-07-29,2027-07,2027Q3
29171,delivery,2071.84,2027-07-29,2027-07-29,2027-07,2027Q3
29172,fuel,48.25333333333334,2027-07-29,2027-07-29,2027-07,2027Q3
29173,delivery,8842.500000000002,2027-07-29,2027-07-29,2027-07,2027Q3
29174,fuel,16.426666666666666,2027-07-29,2027-07-29,2027-07,2027Q3
29175,delivery,3675.8,2027-07-29,2027-07-29,2027-07,2027Q3
29176,fuel,75.6,2027-07-29,2027-07-29,2027-07,2027Q3
29177,delivery,620.6199999999999,2027-07-29,2027-07-29,2027-07,2027Q3
29178,fuel,67.71333333333334,2027-07-29,2027-07-29,2027-07,2027Q3
29179,delivery,1235.84,2027-07-29,2027-07-29,2027-07,2027Q3
29180,fuel,67.71333333333334,2027-07-29,2027-07-29,2027-07,2027Q3
29181,delivery,930.79,2027-07-29,2027-07-29,2027-07,2027Q3
29182,fuel,54.83333333333333,2027-07-29,2027-07-29,2027-07,2027Q3
29183,delivery,6483.870000000001,2027-07-29,2027-07-29,2027-07,2027Q3
29184,fuel,51.42666666666667,2027-07-29,2027-07-29,2027-07,2027Q3
29185,delivery,724.0999999999999,2027-07-29,2027-07-29,2027-07,2027Q3
29186,fuel,54.83333333333333,2027-07-29,2027-07-29,2027-07,2027Q3
29187,delivery,1710.72,2027-07-29,2027-07-29,2027-07,2027Q3
29188,fuel,2.4033333333333333,2027-07-29,2027-07-29,2027-07,2027Q3
29189,delivery,1448.1999999999998,2027-07-29,2027-07-29,2027-07,2027Q3
29190,fuel,97.55666666666667,2027-07-29,2027-07-29,2027-07,2027Q3
29191,fuel,643.2546098392868,2027-07-30,2027-07-30,2027-07,2027Q3
29192,fuel,1191.064115871201,2027-07-30,2027-07-30,2027-07,2027Q3
29193,fuel,1068.0667276706477,2027-07-30,2027-07-30,2027-07,2027Q3
29194,fuel,922.4121173154131,2027-07-30,2027-07-30,2027-07,2027Q3
29195,delivery,9242.8,2027-07-30,2027-07-30,2027-07,2027Q3
29196,fuel,81.41000000000001,2027-07-30,2027-07-30,2027-07,2027Q3
29197,delivery,8925.68,2027-07-30,2027-07-30,2027-07,2027Q3
29198,fuel,51.42666666666667,2027-07-30,2027-07-30,2027-07,2027Q3
29199,delivery,3548.08,2027-07-30,2027-07-30,2027-07,2027Q3
29200,fuel,48.25333333333334,2027-07-30,2027-07-30,2027-07,2027Q3
29201,delivery,667.7,2027-07-30,2027-07-30,2027-07,2027Q3
29202,fuel,97.55666666666667,2027-07-30,2027-07-30,2027-07,2027Q3
29203,delivery,3788.48,2027-07-30,2027-07-30,2027-07,2027Q3
29204,fuel,37.846666666666664,2027-07-30,2027-07-30,2027-07,2027Q3
29205,delivery,7255.56,2027-07-30,2027-07-30,2027-07,2027Q3
29206,fuel,83.23,2027-07-30,2027-07-30,2027-07,2027Q3
29207,delivery,1712.2,2027-07-30,2027-07-30,2027-07,2027Q3
29208,fuel,45.01,2027-07-30,2027-07-30,2027-07,2027Q3
29209,delivery,667.7,2027-07-30,2027-07-30,2027-07,2027Q3
29210,fuel,60.620000000000005,2027-07-30,2027-07-30,2027-07,2027Q3
29211,delivery,5822.58,2027-07-30,2027-07-30,2027-07,2027Q3
29212,fuel,60.620000000000005,2027-07-30,2027-07-30,2027-07,2027Q3
29213,delivery,4955.599999999999,2027-07-30,2027-07-30,2027-07,2027Q3
29214,fuel,48.25333333333334,2027-07-30,2027-07-30,2027-07,2027Q3
29215,delivery,2913.8399999999997,2027-07-30,2027-07-30,2027-07,2027Q3
29216,fuel,83.23,2027-07-30,2027-07-30,2027-07,2027Q3
29217,delivery,2483.84,2027-07-30,2027-07-30,2027-07,2027Q3
29218,fuel,7.910000000000001,2027-07-30,2027-07-30,2027-07,2027Q3
29219,delivery,647.5699999999999,2027-07-30,2027-07-30,2027-07,2027Q3
29220,fuel,114.59,2027-07-30,2027-07-30,2027-07,2027Q3
29221,fuel,1112.5974496044353,2027-07-31,2027-07-31,2027-07,2027Q3
29222,fuel,1083.6070003731975,2027-07-31,2027-07-31,2027-07,2027Q3
29223,delivery,1160.4,2027-07-31,2027-07-31,2027-07,2027Q3
29224,fuel,45.45333333333333,2027-07-31,2027-07-31,2027-07,2027Q3
29225,delivery,2067.95,2027-07-31,2027-07-31,2027-07,2027Q3
29226,fuel,3.5,2027-07-31,2027-07-31,2027-07,2027Q3
29227,delivery,266.84999999999997,2027-07-31,2027-07-31,2027-07,2027Q3
29228,fuel,84.09333333333333,2027-07-31,2027-07-31,2027-07,2027Q3
29229,delivery,10715.07,2027-07-31,2027-07-31,2027-07,2027Q3
29230,fuel,37.846666666666664,2027-07-31,2027-07-31,2027-07,2027Q3
29231,delivery,11213.02,2027-07-31,2027-07-31,2027-07,2027Q3
29232,fuel,60.620000000000005,2027-07-31,2027-07-31,2027-07,2027Q3
29233,delivery,5076.75,2027-07-31,2027-07-31,2027-07,2027Q3
29234,fuel,112.60666666666665,2027-07-31,2027-07-31,2027-07,2027Q3
29235,delivery,13045.339999999998,2027-07-31,2027-07-31,2027-07,2027Q3
29236,fuel,67.71333333333334,2027-07-31,2027-07-31,2027-07,2027Q3
29237,delivery,4791.6,2027-07-31,2027-07-31,2027-07,2027Q3
29238,fuel,11.433333333333335,2027-07-31,2027-07-31,2027-07,2027Q3
29239,delivery,11479.94,2027-07-31,2027-07-31,2027-07,2027Q3
29240,fuel,83.23,2027-07-31,2027-07-31,2027-07,2027Q3
29241,delivery,5628.02,2027-07-31,2027-07-31,2027-07,2027Q3
29242,fuel,51.59,2027-07-31,2027-07-31,2027-07,2027Q3
29243,delivery,1788.8200000000002,2027-07-31,2027-07-31,2027-07,2027Q3
29244,fuel,53.38666666666666,2027-07-31,2027-07-31,2027-07,2027Q3
29245,delivery,654.5,2027-07-31,2027-07-31,2027-07,2027Q3
29246,fuel,45.45333333333333,2027-07-31,2027-07-31,2027-07,2027Q3
29247,delivery,1544.89,2027-07-31,2027-07-31,2027-07,2027Q3
29248,fuel,45.45333333333333,2027-07-31,2027-07-31,2027-07,2027Q3
29249,delivery,3636.78,2027-07-31,2027-07-31,2027-07,2027Q3
29250,fuel,28.956666666666667,2027-07-31,2027-07-31,2027-07,2027Q3
29251,delivery,7911.120000000001,2027-07-31,2027-07-31,2027-07,2027Q3
29252,fuel,107.33333333333334,2027-07-31,2027-07-31,2027-07,2027Q3
29253,delivery,5495.08,2027-07-31,2027-07-31,2027-07,2027Q3
29254,fuel,11.433333333333335,2027-07-31,2027-07-31,2027-07,2027Q3
29255,delivery,2780.64,2027-08-01,2027-08-01,2027-08,2027Q3
29256,fuel,90.58,2027-08-01,2027-08-01,2027-08,2027Q3
29257,delivery,4092.21,2027-08-01,2027-08-01,2027-08,2027Q3
29258,fuel,53.38666666666666,2027-08-01,2027-08-01,2027-08,2027Q3
29259,delivery,9294.640000000001,2027-08-01,2027-08-01,2027-08,2027Q3
29260,fuel,37.846666666666664,2027-08-01,2027-08-01,2027-08,2027Q3
29261,delivery,4601.1,2027-08-01,2027-08-01,2027-08,2027Q3
29262,fuel,73.92,2027-08-01,2027-08-01,2027-08,2027Q3
29263,delivery,712.8,2027-08-01,2027-08-01,2027-08,2027Q3
29264,fuel,28.956666666666667,2027-08-01,2027-08-01,2027-08,2027Q3
29265,delivery,925.06,2027-08-01,2027-08-01,2027-08,2027Q3
29266,fuel,73.92,2027-08-01,2027-08-01,2027-08,2027Q3
29267,delivery,5893.84,2027-08-01,2027-08-01,2027-08,2027Q3
29268,fuel,37.846666666666664,2027-08-01,2027-08-01,2027-08,2027Q3
29269,delivery,432.0,2027-08-01,2027-08-01,2027-08,2027Q3
29270,fuel,45.45333333333333,2027-08-01,2027-08-01,2027-08,2027Q3
29271,delivery,594.19,2027-08-01,2027-08-01,2027-08,2027Q3
29272,fuel,113.14333333333335,2027-08-01,2027-08-01,2027-08,2027Q3
29273,delivery,6081.360000000001,2027-08-01,2027-08-01,2027-08,2027Q3
29274,fuel,45.45333333333333,2027-08-01,2027-08-01,2027-08,2027Q3
29275,delivery,6360.119999999999,2027-08-01,2027-08-01,2027-08,2027Q3
29276,fuel,75.6,2027-08-01,2027-08-01,2027-08,2027Q3
29277,delivery,1064.8799999999999,2027-08-01,2027-08-01,2027-08,2027Q3
29278,fuel,90.58,2027-08-01,2027-08-01,2027-08,2027Q3
29279,delivery,10363.720000000001,2027-08-01,2027-08-01,2027-08,2027Q3
29280,fuel,7.910000000000001,2027-08-01,2027-08-01,2027-08,2027Q3
29281,delivery,4818.65,2027-08-01,2027-08-01,2027-08,2027Q3
29282,fuel,45.45333333333333,2027-08-01,2027-08-01,2027-08,2027Q3
29283,delivery,3992.96,2027-08-01,2027-08-01,2027-08,2027Q3
29284,fuel,84.09333333333333,2027-08-01,2027-08-01,2027-08,2027Q3
29285,delivery,2881.5,2027-08-01,2027-08-01,2027-08,2027Q3
29286,fuel,51.59,2027-08-01,2027-08-01,2027-08,2027Q3
29287,delivery,2661.3199999999997,2027-08-01,2027-08-01,2027-08,2027Q3
29288,fuel,107.33333333333334,2027-08-01,2027-08-01,2027-08,2027Q3
29289,delivery,5937.46,2027-08-01,2027-08-01,2027-08,2027Q3
29290,fuel,90.58,2027-08-01,2027-08-01,2027-08,2027Q3
29291,delivery,3889.7200000000003,2027-08-01,2027-08-01,2027-08,2027Q3
29292,fuel,45.45333333333333,2027-08-01,2027-08-01,2027-08,2027Q3
29293,delivery,4403.14,2027-08-02,2027-08-02,2027-08,2027Q3
29294,fuel,107.33333333333334,2027-08-02,2027-08-02,2027-08,2027Q3
29295,delivery,667.7,2027-08-02,2027-08-02,2027-08,2027Q3
29296,fuel,7.910000000000001,2027-08-02,2027-08-02,2027-08,2027Q3
29297,delivery,451.57000000000005,2027-08-02,2027-08-02,2027-08,2027Q3
29298,fuel,9.123333333333335,2027-08-02,2027-08-02,2027-08,2027Q3
29299,delivery,7208.08,2027-08-02,2027-08-02,2027-08,2027Q3
29300,fuel,114.59,2027-08-02,2027-08-02,2027-08,2027Q3
29301,delivery,3839.48,2027-08-02,2027-08-02,2027-08,2027Q3
29302,fuel,51.42666666666667,2027-08-02,2027-08-02,2027-08,2027Q3
29303,delivery,6536.4800000000005,2027-08-02,2027-08-02,2027-08,2027Q3
29304,fuel,75.6,2027-08-02,2027-08-02,2027-08,2027Q3
29305,delivery,5622.97,2027-08-02,2027-08-02,2027-08,2027Q3
29306,fuel,86.8,2027-08-02,2027-08-02,2027-08,2027Q3
29307,delivery,5921.78,2027-08-02,2027-08-02,2027-08,2027Q3
29308,fuel,67.71333333333334,2027-08-02,2027-08-02,2027-08,2027Q3
29309,delivery,8058.849999999999,2027-08-02,2027-08-02,2027-08,2027Q3
29310,fuel,75.6,2027-08-02,2027-08-02,2027-08,2027Q3
29311,delivery,4800.37,2027-08-02,2027-08-02,2027-08,2027Q3
29312,fuel,11.433333333333335,2027-08-02,2027-08-02,2027-08,2027Q3
29313,delivery,5334.28,2027-08-02,2027-08-02,2027-08,2027Q3
29314,fuel,75.6,2027-08-02,2027-08-02,2027-08,2027Q3
29315,delivery,3479.69,2027-08-02,2027-08-02,2027-08,2027Q3
29316,fuel,45.45333333333333,2027-08-02,2027-08-02,2027-08,2027Q3
29317,delivery,2714.81,2027-08-02,2027-08-02,2027-08,2027Q3
29318,fuel,83.23,2027-08-02,2027-08-02,2027-08,2027Q3
29319,delivery,11689.56,2027-08-02,2027-08-02,2027-08,2027Q3
29320,fuel,55.90666666666667,2027-08-02,2027-08-02,2027-08,2027Q3
29321,delivery,1595.2500000000002,2027-08-02,2027-08-02,2027-08,2027Q3
29322,fuel,55.90666666666667,2027-08-02,2027-08-02,2027-08,2027Q3
29323,delivery,9289.65,2027-08-02,2027-08-02,2027-08,2027Q3
29324,fuel,53.38666666666666,2027-08-02,2027-08-02,2027-08,2027Q3
29325,delivery,5911.85,2027-08-02,2027-08-02,2027-08,2027Q3
29326,fuel,73.92,2027-08-02,2027-08-02,2027-08,2027Q3
29327,delivery,2025.14,2027-08-02,2027-08-02,2027-08,2027Q3
29328,fuel,107.33333333333334,2027-08-02,2027-08-02,2027-08,2027Q3
29329,delivery,9535.67,2027-08-02,2027-08-02,2027-08,2027Q3
29330,fuel,86.8,2027-08-02,2027-08-02,2027-08,2027Q3
29331,delivery,2511.5,2027-08-02,2027-08-02,2027-08,2027Q3
29332,fuel,75.6,2027-08-02,2027-08-02,2027-08,2027Q3
29333,payroll,9066.52,2027-08-03,2027-08-03,2027-08,2027Q3
29334,payroll,8365.68,2027-08-03,2027-08-03,2027-08,2027Q3
29335,payroll,4186.85,2027-08-03,2027-08-03,2027-08,2027Q3
29336,payroll,3177.43,2027-08-03,2027-08-03,2027-08,2027Q3
29337,payroll,10230.29,2027-08-03,2027-08-03,2027-08,2027Q3
29338,payroll,8612.67,2027-08-03,2027-08-03,2027-08,2027Q3
29339,payroll,7951.45,2027-08-03,2027-08-03,2027-08,2027Q3
29340,payroll,7293.73,2027-08-03,2027-08-03,2027-08,2027Q3
29341,payroll,8490.35,2027-08-03,2027-08-03,2027-08,2027Q3
29342,payroll,7747.2,2027-08-03,2027-08-03,2027-08,2027Q3
29343,payroll,7386.1,2027-08-03,2027-08-03,2027-08,2027Q3
29344,payroll,8104.53,2027-08-03,2027-08-03,2027-08,2027Q3
29345,payroll,8489.19,2027-08-03,2027-08-03,2027-08,2027Q3
29346,payroll,8971.82,2027-08-03,2027-08-03,2027-08,2027Q3
29347,payroll,7465.66,2027-08-03,2027-08-03,2027-08,2027Q3
29348,payroll,8488.25,2027-08-03,2027-08-03,2027-08,2027Q3
29349,payroll,1369.8,2027-08-03,2027-08-03,2027-08,2027Q3
29350,payroll,2092.7,2027-08-03,2027-08-03,2027-08,2027Q3
29351,payroll,3729.09,2027-08-03,2027-08-03,2027-08,2027Q3
29352,payroll,4139.4,2027-08-03,2027-08-03,2027-08,2027Q3
29353,payroll,7402.34,2027-08-03,2027-08-03,2027-08,2027Q3
29354,payroll,6129.2,2027-08-03,2027-08-03,2027-08,2027Q3
29355,payroll,8178.78,2027-08-03,2027-08-03,2027-08,2027Q3
29356,payroll,5929.25,2027-08-03,2027-08-03,2027-08,2027Q3
29357,payroll,7764.05,2027-08-03,2027-08-03,2027-08,2027Q3
29358,payroll,6978.74,2027-08-03,2027-08-03,2027-08,2027Q3
29359,payroll,7867.56,2027-08-03,2027-08-03,2027-08,2027Q3
29360,payroll,6950.09,2027-08-03,2027-08-03,2027-08,2027Q3
29361,payroll,6688.45,2027-08-03,2027-08-03,2027-08,2027Q3
29362,payroll,5834.85,2027-08-03,2027-08-03,2027-08,2027Q3
29363,payroll,5896.78,2027-08-03,2027-08-03,2027-08,2027Q3
29364,payroll,6144.04,2027-08-03,2027-08-03,2027-08,2027Q3
29365,payroll,6761.04,2027-08-03,2027-08-03,2027-08,2027Q3
29366,payroll,6443.86,2027-08-03,2027-08-03,2027-08,2027Q3
29367,payroll,7494.08,2027-08-03,2027-08-03,2027-08,2027Q3
29368,payroll,6313.07,2027-08-03,2027-08-03,2027-08,2027Q3
29369,payroll,1447.01,2027-08-03,2027-08-03,2027-08,2027Q3
29370,payroll,4327.54,2027-08-03,2027-08-03,2027-08,2027Q3
29371,payroll,4864.44,2027-08-03,2027-08-03,2027-08,2027Q3
29372,payroll,6269.75,2027-08-03,2027-08-03,2027-08,2027Q3
29373,payroll,4045.76,2027-08-03,2027-08-03,2027-08,2027Q3
29374,payroll,5532.78,2027-08-03,2027-08-03,2027-08,2027Q3
29375,payroll,9154.95,2027-08-03,2027-08-03,2027-08,2027Q3
29376,payroll,8112.21,2027-08-03,2027-08-03,2027-08,2027Q3
29377,payroll,8652.09,2027-08-03,2027-08-03,2027-08,2027Q3
29378,fuel,768.4116329187883,2027-08-03,2027-08-03,2027-08,2027Q3
29379,delivery,4233.610000000001,2027-08-03,2027-08-03,2027-08,2027Q3
29380,fuel,90.58,2027-08-03,2027-08-03,2027-08,2027Q3
29381,delivery,2745.3599999999997,2027-08-03,2027-08-03,2027-08,2027Q3
29382,fuel,16.426666666666666,2027-08-03,2027-08-03,2027-08,2027Q3
29383,delivery,605.4000000000001,2027-08-03,2027-08-03,2027-08,2027Q3
29384,fuel,45.01,2027-08-03,2027-08-03,2027-08,2027Q3
29385,delivery,13960.98,2027-08-03,2027-08-03,2027-08,2027Q3
29386,fuel,16.426666666666666,2027-08-03,2027-08-03,2027-08,2027Q3
29387,delivery,15018.18,2027-08-03,2027-08-03,2027-08,2027Q3
29388,fuel,7.910000000000001,2027-08-03,2027-08-03,2027-08,2027Q3
29389,delivery,3592.47,2027-08-03,2027-08-03,2027-08,2027Q3
29390,fuel,3.5,2027-08-03,2027-08-03,2027-08,2027Q3
29391,delivery,10838.68,2027-08-03,2027-08-03,2027-08,2027Q3
29392,fuel,75.6,2027-08-03,2027-08-03,2027-08,2027Q3
29393,delivery,4311.84,2027-08-03,2027-08-03,2027-08,2027Q3
29394,fuel,75.6,2027-08-03,2027-08-03,2027-08,2027Q3
29395,delivery,3252.6699999999996,2027-08-03,2027-08-03,2027-08,2027Q3
29396,fuel,16.426666666666666,2027-08-03,2027-08-03,2027-08,2027Q3
29397,delivery,7200.110000000001,2027-08-03,2027-08-03,2027-08,2027Q3
29398,fuel,11.433333333333335,2027-08-03,2027-08-03,2027-08,2027Q3
29399,delivery,5137.3,2027-08-03,2027-08-03,2027-08,2027Q3
29400,fuel,48.25333333333334,2027-08-03,2027-08-03,2027-08,2027Q3
29401,delivery,718.74,2027-08-03,2027-08-03,2027-08,2027Q3
29402,fuel,51.42666666666667,2027-08-03,2027-08-03,2027-08,2027Q3
29403,delivery,773.3700000000001,2027-08-04,2027-08-04,2027-08,2027Q3
29404,fuel,84.09333333333333,2027-08-04,2027-08-04,2027-08,2027Q3
29405,delivery,7917.45,2027-08-04,2027-08-04,2027-08,2027Q3
29406,fuel,60.620000000000005,2027-08-04,2027-08-04,2027-08,2027Q3
29407,delivery,2879.7400000000002,2027-08-04,2027-08-04,2027-08,2027Q3
29408,fuel,7.910000000000001,2027-08-04,2027-08-04,2027-08,2027Q3
29409,delivery,2801.9300000000003,2027-08-04,2027-08-04,2027-08,2027Q3
29410,fuel,9.123333333333335,2027-08-04,2027-08-04,2027-08,2027Q3
29411,delivery,7621.4800000000005,2027-08-04,2027-08-04,2027-08,2027Q3
29412,fuel,83.23,2027-08-04,2027-08-04,2027-08,2027Q3
29413,delivery,3932.8,2027-08-04,2027-08-04,2027-08,2027Q3
29414,fuel,11.433333333333335,2027-08-04,2027-08-04,2027-08,2027Q3
29415,delivery,2202.46,2027-08-04,2027-08-04,2027-08,2027Q3
29416,fuel,113.14333333333335,2027-08-04,2027-08-04,2027-08,2027Q3
29417,delivery,1227.51,2027-08-04,2027-08-04,2027-08,2027Q3
29418,fuel,73.92,2027-08-04,2027-08-04,2027-08,2027Q3
29419,delivery,5401.92,2027-08-04,2027-08-04,2027-08,2027Q3
29420,fuel,90.58,2027-08-04,2027-08-04,2027-08,2027Q3
29421,delivery,8847.32,2027-08-04,2027-08-04,2027-08,2027Q3
29422,fuel,97.55666666666667,2027-08-04,2027-08-04,2027-08,2027Q3
29423,delivery,1261.4,2027-08-04,2027-08-04,2027-08,2027Q3
29424,fuel,60.620000000000005,2027-08-04,2027-08-04,2027-08,2027Q3
29425,delivery,9597.560000000001,2027-08-04,2027-08-04,2027-08,2027Q3
29426,fuel,84.09333333333333,2027-08-04,2027-08-04,2027-08,2027Q3
29427,delivery,5351.66,2027-08-04,2027-08-04,2027-08,2027Q3
29428,fuel,9.123333333333335,2027-08-04,2027-08-04,2027-08,2027Q3
29429,delivery,2492.48,2027-08-04,2027-08-04,2027-08,2027Q3
29430,fuel,73.92,2027-08-04,2027-08-04,2027-08,2027Q3
29431,delivery,1765.96,2027-08-04,2027-08-04,2027-08,2027Q3
29432,fuel,11.433333333333335,2027-08-04,2027-08-04,2027-08,2027Q3
29433,delivery,9065.42,2027-08-04,2027-08-04,2027-08,2027Q3
29434,fuel,7.910000000000001,2027-08-04,2027-08-04,2027-08,2027Q3
29435,delivery,3148.15,2027-08-04,2027-08-04,2027-08,2027Q3
29436,fuel,112.60666666666665,2027-08-04,2027-08-04,2027-08,2027Q3
29437,delivery,3661.92,2027-08-04,2027-08-04,2027-08,2027Q3
29438,fuel,112.60666666666665,2027-08-04,2027-08-04,2027-08,2027Q3
29439,delivery,214.18,2027-08-04,2027-08-04,2027-08,2027Q3
29440,fuel,28.956666666666667,2027-08-04,2027-08-04,2027-08,2027Q3
29441,delivery,1673.9999999999998,2027-08-04,2027-08-04,2027-08,2027Q3
29442,fuel,83.23,2027-08-04,2027-08-04,2027-08,2027Q3
29443,fuel,1161.356973375806,2027-08-05,2027-08-05,2027-08,2027Q3
29444,fuel,843.4304684400711,2027-08-05,2027-08-05,2027-08,2027Q3
29445,fuel,1104.6191244509523,2027-08-05,2027-08-05,2027-08,2027Q3
29446,delivery,437.19,2027-08-05,2027-08-05,2027-08,2027Q3
29447,fuel,16.426666666666666,2027-08-05,2027-08-05,2027-08,2027Q3
29448,delivery,1032.46,2027-08-05,2027-08-05,2027-08,2027Q3
29449,fuel,112.60666666666665,2027-08-05,2027-08-05,2027-08,2027Q3
29450,delivery,5751.33,2027-08-05,2027-08-05,2027-08,2027Q3
29451,fuel,67.71333333333334,2027-08-05,2027-08-05,2027-08,2027Q3
29452,delivery,6013.75,2027-08-05,2027-08-05,2027-08,2027Q3
29453,fuel,84.09333333333333,2027-08-05,2027-08-05,2027-08,2027Q3
29454,delivery,3353.75,2027-08-05,2027-08-05,2027-08,2027Q3
29455,fuel,45.45333333333333,2027-08-05,2027-08-05,2027-08,2027Q3
29456,delivery,7396.43,2027-08-05,2027-08-05,2027-08,2027Q3
29457,fuel,2.4033333333333333,2027-08-05,2027-08-05,2027-08,2027Q3
29458,delivery,2053.55,2027-08-05,2027-08-05,2027-08,2027Q3
29459,fuel,60.620000000000005,2027-08-05,2027-08-05,2027-08,2027Q3
29460,delivery,8600.4,2027-08-05,2027-08-05,2027-08,2027Q3
29461,fuel,73.92,2027-08-05,2027-08-05,2027-08,2027Q3
29462,delivery,4200.88,2027-08-05,2027-08-05,2027-08,2027Q3
29463,fuel,3.5,2027-08-05,2027-08-05,2027-08,2027Q3
29464,delivery,2261.35,2027-08-05,2027-08-05,2027-08,2027Q3
29465,fuel,54.83333333333333,2027-08-05,2027-08-05,2027-08,2027Q3
29466,delivery,7112.079999999999,2027-08-05,2027-08-05,2027-08,2027Q3
29467,fuel,90.58,2027-08-05,2027-08-05,2027-08,2027Q3
29468,delivery,7838.0199999999995,2027-08-05,2027-08-05,2027-08,2027Q3
29469,fuel,81.41000000000001,2027-08-05,2027-08-05,2027-08,2027Q3
29470,delivery,46.06,2027-08-05,2027-08-05,2027-08,2027Q3
29471,fuel,54.83333333333333,2027-08-05,2027-08-05,2027-08,2027Q3
29472,delivery,6290.450000000001,2027-08-05,2027-08-05,2027-08,2027Q3
29473,fuel,45.45333333333333,2027-08-05,2027-08-05,2027-08,2027Q3
29474,delivery,328.23,2027-08-05,2027-08-05,2027-08,2027Q3
29475,fuel,67.71333333333334,2027-08-05,2027-08-05,2027-08,2027Q3
29476,delivery,5502.27,2027-08-05,2027-08-05,2027-08,2027Q3
29477,fuel,112.60666666666665,2027-08-05,2027-08-05,2027-08,2027Q3
29478,delivery,2328.49,2027-08-05,2027-08-05,2027-08,2027Q3
29479,fuel,60.620000000000005,2027-08-05,2027-08-05,2027-08,2027Q3
29480,delivery,9577.76,2027-08-05,2027-08-05,2027-08,2027Q3
29481,fuel,45.01,2027-08-05,2027-08-05,2027-08,2027Q3
29482,fuel,382.2575542318784,2027-08-06,2027-08-06,2027-08,2027Q3
29483,delivery,3572.4799999999996,2027-08-06,2027-08-06,2027-08,2027Q3
29484,fuel,45.45333333333333,2027-08-06,2027-08-06,2027-08,2027Q3
29485,delivery,4966.3,2027-08-06,2027-08-06,2027-08,2027Q3
29486,fuel,112.60666666666665,2027-08-06,2027-08-06,2027-08,2027Q3
29487,delivery,3953.07,2027-08-06,2027-08-06,2027-08,2027Q3
29488,fuel,107.33333333333334,2027-08-06,2027-08-06,2027-08,2027Q3
29489,delivery,6175.049999999999,2027-08-06,2027-08-06,2027-08,2027Q3
29490,fuel,48.25333333333334,2027-08-06,2027-08-06,2027-08,2027Q3
29491,delivery,4024.7999999999997,2027-08-06,2027-08-06,2027-08,2027Q3
29492,fuel,90.58,2027-08-06,2027-08-06,2027-08,2027Q3
29493,delivery,8707.86,2027-08-06,2027-08-06,2027-08,2027Q3
29494,fuel,75.6,2027-08-06,2027-08-06,2027-08,2027Q3
29495,delivery,535.45,2027-08-06,2027-08-06,2027-08,2027Q3
29496,fuel,3.5,2027-08-06,2027-08-06,2027-08,2027Q3
29497,delivery,513.66,2027-08-06,2027-08-06,2027-08,2027Q3
29498,fuel,11.433333333333335,2027-08-06,2027-08-06,2027-08,2027Q3
29499,delivery,3354.1200000000003,2027-08-06,2027-08-06,2027-08,2027Q3
29500,fuel,9.123333333333335,2027-08-06,2027-08-06,2027-08,2027Q3
29501,delivery,5098.84,2027-08-06,2027-08-06,2027-08,2027Q3
29502,fuel,54.83333333333333,2027-08-06,2027-08-06,2027-08,2027Q3
29503,delivery,5136.72,2027-08-06,2027-08-06,2027-08,2027Q3
